2014-10-24,http://www.un.org/press/en/2014/sgsm16278.doc.htm,Welcome to the United Nations. It’s your world. Following are UN Secretary-General Ban Ki moon’s remarks  as prepared for delivery  at the UN 21 Award Ceremony in New York  24 October: It is my great pleasure to be with you for this awards ceremony  especially as it is also UN Day. With multiple crises around the world  the United Nations is needed now more than ever.  That means we have to innovate and deliver now more than ever.  Today’s ceremony marks 18 years of recognizing the ingenuity  team spirit and perseverance of staff around the world. This year  the Awards focus on five categories:  first  innovation; second  vision; third  efficiency  which is essential in a time of resource constraints; fourth  highlight the United Nations values of professionalism  integrity and respect for diversity; and fifth  service beyond the call of duty through initiatives that take our shared values beyond the workplace. We received over 70 submissions.  I am sure you will be impressed by the outstanding quality of the finalists and projects.  Congratulations to all.  You are showing the United Nations at its best.  Thank you. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-23,http://www.un.org/press/en/2014/sgsm16277.doc.htm,Welcome to the United Nations. It’s your world. The following statement was issued today by the Spokesman for UN Secretary-General Ban Ki‑moon: The Secretary-General strongly commends the decision of the European Commission to set a new target for reducing greenhouse gas emissions by 40 per cent from 1990 levels by 2030.  The decision demonstrates the continued global leadership of the European Union on taking bold action to address climate change. Today  European Union leaders have once again placed Europe in a leading position with an ambitious emissions reduction target.  He congratulates European Council President Herman Van Rompuy  European Commission President José Manuel Barroso and European Climate Commissioner Connie Hedegaard for their vision  leadership and commitment  which made this positive outcome possible. In adopting this target  the European Union has shown that addressing global climate needs is in its own long-term interest.  The decision will lead to tangible and significant contributions towards our collective effort to keep temperature rise to less than two degrees Celsius this century.  The decision will also set a new standard for climate ambition for all countries in support of the upcoming global negotiations.   The Secretary-General urges all countries to act swiftly and boldly on climate change and to make every effort to reach an ambitious climate agreement by the end of 2015. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-23,http://www.un.org/press/en/2014/sgsm16276.doc.htm,Welcome to the United Nations. It’s your world. Following is the text of UN Secretary-General Ban Ki-moon’s video message to the Warsaw Dialogue for Democracy  held in Warsaw 23 to 25 October: I commend you for observing the twenty-fifth anniversary of Poland’s transition to democracy with a global dialogue on ways to reverse the shrinking space for civil society. In some places  the alarming trend is happening through overt means of oppression  such as increasingly restrictive laws and the persecution of activists and journalists.  In others  it is done by marginalizing civil society in national and international decision-making processes.  Wherever it happens  it is a violation of human rights and a threat to our future. Democracy is the product of an active and vocal civil society.  Without that  it cannot breathe.  And as we have seen  time and again  where societies and governance systems are not broad-based  inclusive  responsive and accountable  it is difficult for peace  security and development to take hold.  I especially encourage you to look at ways to secure space for young people to play a role in helping shape the future of civil society.  Today  they make up the largest generation of young people in history.  They are connected and committed like no generation before. The United Nations is ready to work with you to give young people the opportunity to make their voices heard.  Let us give them room to build a better future for all.  Let us find ways to keep society civil for generations to come. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-22,http://www.un.org/press/en/2014/sgsm16275.doc.htm,Welcome to the United Nations. It’s your world. Following are UN Secretary-General Ban Ki-moon’s remarks at the United Nations Foundation/United Nations Association Global Leadership Dinner  as prepared for delivery  in New York on 22 October: It is a pleasure to join you.  What a wonderful gathering.  I am a huge fan of Ted Turner  and not just because of his visionary philanthropic contributions to the United Nations.  We both love classic movies!  You might think I spend time at my residence reading reports and briefing papers.  In fact I am tuned to the Turner Classic Movie channel  catching up on Shane  Casablanca and Gone with the Wind! For the United Nations  Ted Turner is a real-life action hero.  That means Kathy Calvin must be Superwoman  able to leap high political hurdles in Washington  D.C.  in a single bound! Thank you both  and all the staff of the United Nations Foundation  for supporting the United Nations here in the United States and around the world.  I would also like to acknowledge the presence of my distinguished predecessor  Kofi Annan  and all the other good friends  colleagues and former colleagues who are here tonight.  Thank you all for everything you do for the United Nations and for me personally. I join you all in congratulating tonight’s honourees.  Some are advocates for the vulnerable and oppressed.  Others are fighting for the rights of women and young people.  Still others are trying to steer the world away from climate catastrophe and toward a world of prosperity  good health and dignity for all.  The honourees come from different walks of life.  But they all recognize the immense value of the United Nations.  And all are planting seeds of hope in our troubled soil of a turbulent global landscape. The world faces multiple crises  from armed conflicts to extremism to the outbreak of Ebola.  Too many people continue to face exploitation  from factories to farms  from bonded labour to sexual slavery. The United Nations is addressing today’s emergencies.  At the same time  we are striving to seize tomorrow’s opportunities.  Last month  we reported that child mortality has been cut in half since 1990.  This is huge progress — and just one sign of the remarkable global mobilization behind the Millennium Development Goals.  Even on Ebola  earlier this week we were able to declare Nigeria and Senegal free of the virus.  This shows that the outbreak can be contained — with partnership and investments in health systems. The key year of 2015 is just weeks away.  Crucial discussions are under way to achieve a universal climate agreement and a bold post-2015 development agenda.  Next year also marks the seventieth anniversary of the United Nations.  The founding of the Organization was a solemn pledge to the world’s people to end assaults on human dignity  and lead the way to a better future.  This vision can be realized if concerned global citizens step up and speak out. I see that constituency here tonight.  You — the United Nations Foundation and the United Nations Association — connect people and the United Nations.  You explain why the United Nations matters.  And you help individuals contribute to our global mission.  I am very encouraged by the poll results announced today that once again show very strong American support for burden-sharing and problem-solving through the United Nations. There have been setbacks  and today we see many dark clouds.  But I am convinced that we can stand up for UN principles and achieve the transformation we seek — the future we want.  Let us work together to press all those in power to live up to their political and moral responsibilities.  And let us be inspired by the honourees and other leaders here tonight to build a better world for all. Thank you. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-21,http://www.un.org/press/en/2014/sgsm16271.doc.htm,Welcome to the United Nations. It’s your world. The following statement was issued today by the Spokesman for UN Secretary-General Ban Ki-moon: The Secretary-General welcomes the growing number of financial and in-kind commitments many countries are making to the global Ebola response.  Ebola is a major problem that demands a massive and immediate response.  Needs include trained medical personnel  mobile laboratories  vehicles  helicopters  protective equipment and MEDEVAC capacities.  The Secretary General has established the United Nations Ebola Multi-Partner Trust Fund to provide a flexible  accountable  strategic and transparent platform to finance critical unfunded priorities and help to reduce the rate of Ebola transmission. The Secretary-General thanks the Governments of Australia  Colombia and Venezuela for financial deposits and commitments to the Trust Fund totalling nearly $14 million.  The Republic of Korea has announced its pledge of $5 million to the Trust Fund today.  Commitments and pledges to the Fund currently stand at $50 million  but much more is needed.  The Secretary-General urges all countries that have contributed to consider what more they can do  and those who have yet to contribute to do so as a matter of urgency. The only way to end the Ebola crisis is to end the epidemic at its source.  The people and Governments of West Africa are demonstrating significant resilience.  The world has a duty to provide the assistance for which they have asked. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-21,http://www.un.org/press/en/2014/sgsm16274.doc.htm,Welcome to the United Nations. It’s your world. Following are UN Secretary-General Ban Ki-moon’s remarks  as prepared for delivery  at the launch of the United Nations Impact J. Michael Adams Conversation Series  in New York today: I am delighted to welcome you all here.  Let me especially thank Mrs. Susan Adams for joining us as we launch this special event in the context of the UN’s seventieth anniversary. I deeply admired Dr. J. Michael Adams during his life  and I am honoured for this opportunity to launch a conversation series that will carry on his name in the future. Dr. Adams forged deep ties between Fairleigh Dickinson University and the United Nations.  He once said  “The only path to peace is education and dialogue.  Tanks don’t work.  That’s why we take so seriously our association with the United Nations.” He was a pioneer in bringing academia and the UN together.  As President of Fairleigh Dickinson  he enabled it to become the first university to receive consultative status with the UN Economic and Social Council. Dr. Adams did more than bring his own university closer to the UN; he helped develop the UN Academic Impact — which is connecting the United Nations to universities around the world.  This initiative matches academic innovation with the UN’s mission to overcome the most pressing problems in our world. We are aiming to draw on the insights of professors  researchers and students to address challenges to peace  security  development and human dignity. Dr. Adams was by my side when we launched UNAI [United Nations Academic Impact].  He had been a constant guide  from the time the UN first suggested the idea to the International Association of University Presidents in 2005  to its formal launch five years later. Perhaps we were such close friends because we shared an unwavering conviction in the transformative power of education.  Education was the engine that drove progress in my life and my country.  That is why I am doing everything possible to champion education around the world. I am committed to the success of the United Nations Academic Impact and my Global Education First initiative.  In this effort  we have had many advocates.  We were fortunate to welcome Malala Yousafzai to the United Nations on two occasions to rally the world for the right to education. We lost Dr. Adams  but I am heartened that the United Nations will keep his spirit and memory alive through this series. Ladies and gentlemen  I am confident Dr. Adams would have been proud of our choice for the first leader in this conversation series.  Dr. Hayat Sindi is a pioneering academic and medical researcher from Saudi Arabia who became the first woman from her region to obtain a PhD in biotechnology. The United Nations is proud to have Dr. Sindi serving as a UNESCO [United Nations Educational  Scientific and Cultural Organization] Goodwill Ambassador.  She shatters stereotypes.  She inspires others  especially girls and women.  And she is not satisfied with achieving excellence just for herself — she is also helping youth in her region and our world to realize their own enormous potential. Dr. Sindi once said  “It makes sense that those who become qualified should spread their contributions where it is needed:  to the less privileged.”  Let us be inspired by her spirit of human solidarity as we start this meaningful conversation series. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-21,http://www.un.org/press/en/2014/sgsm16273.doc.htm,Welcome to the United Nations. It’s your world. Following is the text of UN Secretary-General Ban Ki-moon’s video message to a ceremony marking the awarding of the Liberty Medal to Malala Yousafzai in Philadelphia today: I congratulate Malala Yousafzai on being awarded the Liberty Medal given by the Constitution Center.  With this Liberty Medal and this year’s Nobel Prize for Peace  Malala has become one of the most admired activists of our time. Malala is a brave and gentle champion of peace who through the simple act of going to school became a global teacher.  She said one pen can change the world.  With great courage  she has shown what terrorists fear most: a girl with a book. The United Nations will continue to stand with her against extremism and for the right of girls everywhere  to learn and live freely and make the most of their tremendous potential.  Malala is a daughter of the United Nations — and a hero to the world. Thank you  Malala  for supporting United Nations causes and embodying United Nations ideals.  Congratulations again on this well-deserved recognition. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-21,http://www.un.org/press/en/2014/sgsm16272.doc.htm,Welcome to the United Nations. It’s your world. The following statement was issued today by the Spokesman for UN Secretary-General Ban Ki-moon: The Secretary-General condemns the decision of the Government of the Democratic Republic of the Congo to expel from the country Scott Campbell  Director of the United Nations Joint Human Rights Office.  He is also deeply concerned by recent threats against other staff of the Joint Office  in connection with their human rights work. The Secretary-General recalls that the Congolese people have suffered grave human rights violations  which the Joint Office has  over the years  helped to document as it seeks to promote and protect their rights  while strengthening justice and accountability.  Respect for human rights is absolutely essential for long-term peace and stability in the country.  The Joint Office and the United Nations Organization Stabilization Mission in the Democratic Republic of the Congo (MONUSCO) as a whole are mandated by the Security Council to assist the Government and its people in that regard.  By impeding the United Nations’ human rights work  the Government is failing to uphold its obligations.  Doing so can only be harmful for the country’s progress. In keeping with the Human Rights Up Front initiative  the Secretary-General reiterates that United Nations staff must never be threatened or sanctioned for doing their work  which is based on the United Nations Charter and  in this instance  mandated by the Security Council.  He expresses his full confidence in Mr. Campbell.  He urges the Government of the Democratic Republic of the Congo to reconsider its position on his expulsion and to take urgent action to address the threats against other staff.  He encourages the Security Council to consider the implications for its work and objectives when United Nations staff are treated in this manner and to consider possible actions. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-21,http://www.un.org/press/en/2014/sgsmm16270.doc.htm,Welcome to the United Nations. It’s your world. Following are UN Secretary-General Ban Ki-moon’s remarks to the Security Council on the situation in the Middle East  in New York today: I thank Argentina for organizing this important briefing session.  As you know  I returned last week from Egypt  Israel and Palestine  which included my first visit to Gaza since this summer’s conflict. In Egypt  I attended the Conference on Palestine which focused on Gaza’s reconstruction.  I would like to thank the co-chairs  Egypt and Norway  for their leadership. The event surpassed expectations with pledges from some 50 countries amounting to $5.4 billion.  It is important that these promises quickly materialize into concrete assistance on the ground.  The clock is ticking.  $414 million is immediately needed for humanitarian relief  $1.2 billion for early recovery needs and $2.4 billion for reconstruction efforts. More than 100 000 residents of Gaza remain homeless  with over 50 000 still sheltering in UNRWA [United Nations Relief and Works Agency for Palestine Refugees in the Near East] school buildings.  Many still lack access to the municipal water network.  Blackouts of up to 18 hours per day are common.  Meanwhile  winter is approaching. I urge the international community to move quickly to deliver much-needed assistance.  Nothing could have prepared me for what I witnessed in Gaza.  I saw mile after mile of wholesale destruction.  I visited a United Nations school in the Jabalia refugee camp which was shelled during the hostilities.  Civilians had sought protection under the UN flag. Parents and children shared heart-wrenching accounts of suffering and pain.  I met a young man whose brothers and sisters perished in the blasts.  He is now confined to a wheelchair  having lost his legs.  I look forward to a thorough investigation by the Israeli Defense Forces of this and other incidents in which UN facilities sustained hits and many innocent people were killed. I am planning to move forward with an independent board of inquiry to look into the most serious of those cases  as well as instances in which weaponry was found on UN premises. Israelis also suffered during the conflict.  I travelled to a kibbutz where I met the grieving family of a four-year-old child named Daniel who was killed by a Hamas rocket — another innocent victim of this mindless conflict.  As I said in Gaza  firing rockets is unacceptable  and the rockets have brought nothing but suffering. I also visited a tunnel built by militants to launch attacks.  I fully understand the security threat to Israel from rockets above and tunnels below.  At the same time  the scale of the destruction in Gaza has left deep questions about proportionality and the need for accountability. Despite the harsh reality on the ground  I left Gaza with a measure of hope.  During my visit to Gaza  the first supplies of urgently needed construction materials entered Gaza under the temporary mechanism brokered by my Special Coordinator.  If implemented in good faith  this mechanism can help bring stability to Gaza. I also welcome the offer by Turkey of a ship to serve as a temporary power plant and Israel’s positive consideration of this arrangement.  This is the kind of action and cooperation needed now to alleviate the situation in Gaza. Palestinians are taking critical steps to forge a united path to the future.  This includes an intra-Palestinian reconciliation agreement  followed by a historic meeting in Gaza of the Cabinet of the Government of National Consensus.  A united Palestinian Government is beginning to take shape. During my visit  I met Prime Minister [Rami] Hamdallah and his Cabinet in Ramallah and Deputy Prime Minister [Ziad] Abu Amr and several Ministers in Gaza to further underscore UN support for a unified Palestinian leadership.  The national consensus Government must be consolidated so it can assume its rightful responsibilities in Gaza  including deployment to the border crossings. This is crucial  as effective management of Gaza’s borders will facilitate the flow of construction materials into Gaza and allow the restoration of trade between Gaza and the West Bank. Civil and administrative reform and other related issues must also become a priority to help unify the two separate strands of administration for the Gaza Strip.  I welcome the generous contribution by the Government of Qatar and the Emir  His Highness Sheikh Tamim bin Hamad al-Thani  towards a one-time humanitarian payment by the end of this month in Gaza for a number of civil service employees. Notwithstanding the immediate needs in Gaza  the situation in the West Bank demands renewed attention.  In my meetings in Jerusalem  I reiterated my deep concerns about plans to construct residential housing units in occupied East Jerusalem.  International law is clear:  settlement activity is illegal.  It runs totally counter to the pursuit of a two-State solution.  I urge the Israeli Government to reverse these activities. I also remain deeply concerned by unilateral actions  restrictions and provocations at the Holy Sites in Jerusalem.  I take note of Prime Minister [Benjamin] Netanyahu’s personal assurance to me in Jerusalem of his Government’s commitment to refrain from altering policies with respect to the holy sites that have been in place over many decades. I am also concerned about mounting numbers of attacks by settlers and others  as well as Israeli plans to “relocate” some 7 000 Palestinian Bedouins  the majority of whom are refugees  from their current locations in the central West Bank  including in the strategic E1 area.  Such an action  if implemented in a forcible manner  would be contrary to international human rights and humanitarian law. The cycle of build and destroy must end.  The international community cannot be expected to continually pick up the pieces of another war and then pick up the bill.  As I said in Cairo  let this be the last Gaza reconstruction conference. I welcome the planned resumption of indirect ceasefire talks between Israel and the Palestinians  under Egyptian auspices in Cairo.  I also recognize positive steps by Israel to ease restrictions on movement and trade in the West Bank and Gaza.  These must be further expanded. But  as I repeated throughout my visit to the region  there is no hope for long-term stability in Gaza without addressing the underlying causes of the conflict:  an end to the occupation that has grinded on for nearly half a century  a full lifting of the blockade on the Gaza Strip and effectively addressing Israel’s legitimate security concerns.  Ultimately  long-term stability requires a comprehensive peace agreement leading to a viable and independent Palestinian State. Leaders on both sides must overcome their differences and dispense with the unilateral initiatives that serve only to fuel mistrust and polarization.  The two-State solution is the only viable option for a durable peace.  It is time for courage and vision to make the tough compromises that are needed now.  I challenge both sides to rise to the occasion. Allow me to use this opportunity to also say a few words about Syria and Lebanon  neither of which can be considered in isolation from the broader context.  On Syria  last week I called on all parties to step up to protect civilians in the town of Ayn al-Arab/Kobane.  Ayn-al Arab/Kobane is just one of many places across Syria where civilians are under imminent threat. In addition to the barbarity of ISIL [Islamic State in Iraq and the Levant/Sham] or Da’esh  the Syrian Government continues to brutally and indiscriminately attack populated areas  including with barrel bombs.  Our long-term strategic objective in Syria remains a political solution based on the Geneva Communiqué. A purely military response to the vicious new threat posed by Da’esh could ultimately contribute to the radicalization of other Sunni armed groups and spark a cycle of renewed violence.  I urge your full support for my Special Envoy’s efforts to reduce the suffering of the Syrian people and contribute to a political solution. In Lebanon  I am troubled by a dangerous escalation since the August attacks by Da’esh and Nusra Front on Arsal  the latest fighting earlier this month between the Nusra Front and Hizbullah outside the Town of Brital.  I welcome efforts by Prime Minister [Tamam] Salam and Lebanese leaders to uphold national unity.  The Lebanese parties should urgently demonstrate flexibility to open the way for the election of a President of the Republic of Lebanon without further delay. In this context  the challenge of the refugee presence in Lebanon has become ever more complex.  I welcome the upcoming meeting of the International Support Group for Lebanon in Berlin on 28 October. Finally  I would like to underscore the importance of ensuring calm continues to prevail along the Blue Line.  This is vital to the stability of Lebanon and the region.  I welcome the re-commitment by both Lebanon and Israel to their obligations under [Security Council] resolution 1701 (2006) and to cooperating fully with UNIFIL [United Nations Interim Force in Lebanon]. Thank you once again for this opportunity and thank you for your attention.  Let us work together to bring long-sought peace and lasting stability to the people of the Middle East.  Thank you. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
2014-10-20,http://www.un.org/press/en/2014/sgsm16269.doc.htm,Welcome to the United Nations. It’s your world. Following are UN Secretary-General Ban Ki-moon’s remarks  as prepared for delivery  at the unveiling of a re-installed gift from Latvia to the United Nations  at Headquarters  20 October: Labdien  I am delighted to welcome you to this wonderful occasion.  We are here to return a treasure to its rightful home at the United Nations.  This beautiful gift from Latvia is called “Hope”.  That is just the uplifting message the world needs as we confront many difficult and complex crises. The United Nations is now leading the international response to devastating conflicts  intolerance  poverty and diseases  including the Ebola outbreak.  We need hope as we strive to reach the Millennium Development Goals  shape a new vision for sustainable development and forge a new universal climate agreement. I thank the Permanent Mission of Latvia for safeguarding this precious artwork while we renovated the General Assembly Building.  Now  for generations to come  visitors  United Nations delegates and staff will be inspired by this tapestry’s message of hope. This tapestry depicts Latvia’s Freedom Monument  which I visited last year.  I was there to celebrate the ninety-fifth anniversary of the country’s establishment.  At the time  I was especially inspired by Latvia’s slogan:  “Going with the force of spirit against the force of arms”. The United Nations is advancing based on the conviction that human solidarity is stronger than any weapon. In this effort  I take heart from our valuable partnership with Latvia.  The United Nations is striving to give hope to the peoples of the world  just as Latvia has given the United Nations this wonderful tapestry called Hope. Thank you.  Paldies. Advanced Search  The Secretary-General commended the European Commission’s new target to reduce  by 2030  greenhouse gas emissions by 40 per cent from 1990 levels.  The decision demonstrates the European Union’s continued worldwide leadership addressing climate change  and will also set a new standard for all countries in support of the upcoming global negotiations.  United Nations © 2014  New York  NY 10017 About us
